Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"727,2080179004587",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"728,5991197806771",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"696,0091670654452",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"682,8887092752052",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"719,5291290110239",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"726,2538397761482",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"712,5860216967408",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"661,1108061088232",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"708,5186603690332",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,6053219618362",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"722,9421010182895",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"725,7793834558214",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"692,0227081075493",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"682,8201113182506",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"721,5317268777785",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"721,8299536552918",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"725,6189255618358",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"662,9489930977984",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"701,9348449694593",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"720,4857291590828",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"716,2372579099397",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"722,0210149652165",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"689,7577972540297",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"683,1797082231875",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"711,0034650099061",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"704,2755177113481",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"708,7580543451953",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"651,5044552946105",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2017,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"700,9637855054261",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,4683049641428",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"716,54696501922",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"717,3590020478198",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"702,5838385955101",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"677,7829517493491",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"705,596543223849",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"697,6091906994542",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,2645034213831",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"650,687027676854",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"692,5592475311746",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,5292249419913",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"706,2978434132408",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"711,6335315979936",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"680,4493865227441",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"671,9902521223537",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"703,9017406980884",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,6241974456525",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,7744867236951",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"646,1643152269874",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,11,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"691,8831733961351",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"713,0358541987256",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"704,7799248033807",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"710,0101571804225",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"680,91809088446",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"669,2866447124634",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"703,5517289889125",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"692,6783837635543",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"696,6856987152041",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"645,6992439474737",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,10,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"691,3808516338603",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"713,2019198716722",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"705,4332487620096",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2016,9,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
